,Price,Close,High,Low,Open,Volume,Adj Close,ret,log_ret,vol_30,ma_50,ma_200
2015-08-20,171.94140625,203.97000122070312,208.2899932861328,203.8999938964844,206.50999450683597,194327900.0,203.97000122070312,-0.020881364970122607,-0.021102463987507057,0.11966982453275754,,
2015-08-21,166.7655487060547,197.8300018310547,203.94000244140625,197.5200042724609,201.72999572753903,346588500.0,197.8300018310547,-0.030102462876414493,-0.030564844895498506,0.14211716944655123,,
2015-08-24,159.74356079101562,189.5,197.47999572753903,182.3999938964844,187.4900054931641,507244300.0,189.5,-0.04210686829072796,-0.043019060773217356,0.17971712493596825,,
2015-08-25,157.8637237548828,187.2700042724609,195.4499969482422,186.9199981689453,195.42999267578125,369833100.0,187.2700042724609,-0.011767787480417402,-0.0118375759356204,0.17981656879402577,,
2015-08-26,163.92477416992188,194.4600067138672,194.7899932861328,188.3699951171875,192.0800018310547,339257000.0,194.4600067138672,0.038393775176859046,0.037675072320347607,0.21749213704984435,,
2015-08-27,167.9794464111328,199.2700042724609,199.4199981689453,195.2100067138672,197.0200042724609,274143900.0,199.2700042724609,0.02473515063522158,0.0244341895778469,0.22961672376036754,,
2015-08-28,167.98793029785156,199.27999877929688,199.83999633789065,197.9199981689453,198.5,160414400.0,199.27999877929688,5.015560105214867e-05,5.015434330204552e-05,0.2295421506979173,,
2015-08-31,166.63067626953125,197.6699981689453,199.1300048828125,197.00999450683597,198.1100006103516,163298800.0,197.6699981689453,-0.008079087817210562,-0.00811190049770867,0.23006329246139492,,
2015-09-01,161.65713500976562,191.7700042724609,194.7700042724609,190.72999572753903,193.1199951171875,256000400.0,191.7700042724609,-0.029847695407179464,-0.030302204766135526,0.2435080413377071,,
2015-09-02,164.72557067871094,195.41000366210935,195.4600067138672,192.4199981689453,194.6199951171875,160269300.0,195.41000366210935,0.018981067469117097,0.01880317454798349,0.2518402807917641,,
2015-09-03,164.8435821533203,195.5500030517578,198.0500030517578,194.9600067138672,196.25999450683597,152087800.0,195.5500030517578,0.0007164392151106647,0.0007161826950495659,0.25182473174642794,,
2015-09-04,162.34835815429688,192.58999633789065,193.8600006103516,191.6100006103516,192.8500061035156,207081000.0,192.58999633789065,-0.015136827755935722,-0.015252558886479995,0.25352810004367815,,
2015-09-07,,192.58999633789065,193.8600006103516,191.6100006103516,192.8500061035156,0.0,192.58999633789065,0.0,0.0,0.2534150569600456,,
2015-09-08,166.4283447265625,197.42999267578125,197.6100006103516,195.1699981689453,195.94000244140625,116025700.0,197.42999267578125,0.025131088996954043,0.0248204961172701,0.26239235100545144,205.33940002441406,
2015-09-09,164.20291137695312,194.7899932861328,199.47000122070312,194.3500061035156,199.32000732421875,149347700.0,194.7899932861328,-0.013371825394249193,-0.013462033317038494,0.2631238306126921,205.08519989013672,
2015-09-10,165.0964813232422,195.8500061035156,197.22000122070312,194.25,194.55999755859372,158611100.0,195.8500061035156,0.005441823779036126,0.005427070554777795,0.2640237131445415,204.85600006103516,
2015-09-11,165.84671020507812,196.7400054931641,196.82000732421875,194.52999877929688,195.3800048828125,119691200.0,196.7400054931641,0.004544290844586962,0.004533996729467494,0.26476694718577043,204.64460021972656,
2015-09-14,165.2313232421875,196.00999450683597,197.00999450683597,195.42999267578125,196.9499969482422,79452000.0,196.00999450683597,-0.0037105365759151354,-0.0037174376932770856,0.26478267983774506,204.4304000854492,
2015-09-15,167.2966766357422,198.4600067138672,198.9900054931641,195.9600067138672,196.6100006103516,113806200.0,198.4600067138672,0.012499424905324297,0.012421952003654408,0.2681570100341656,204.23920013427735,
2015-09-16,168.74656677246094,200.17999267578125,200.41000366210935,198.41000366210935,198.82000732421875,99581600.0,200.17999267578125,0.008666662822368387,0.008629322886787182,0.2694656825759298,204.15220001220703,
2015-09-17,168.36721801757812,199.72999572753903,202.88999938964844,199.27999877929688,200.0200042724609,276046600.0,199.72999572753903,-0.0022479616580416417,-0.002250492116810436,0.2687271589992563,204.04880004882813,
2015-09-18,165.6158447265625,195.4499969482422,198.67999267578125,194.9600067138672,195.7100067138672,223657500.0,195.4499969482422,-0.021428923400846567,-0.02166185646094129,0.27501307908081757,203.80820007324218,
2015-09-21,166.47164916992188,196.4600067138672,197.67999267578125,195.2100067138672,196.44000244140625,105726200.0,196.4600067138672,0.0051676120818382465,0.00515430579598654,0.272435343485832,203.5420001220703,
2015-09-22,164.31089782714844,193.91000366210935,194.4600067138672,192.55999755859372,193.8800048828125,153890900.0,193.91000366210935,-0.012979756513353813,-0.013064729640802507,0.27353975024828925,203.20660034179687,
2015-09-23,164.0482635498047,193.6000061035156,194.6699981689453,192.91000366210935,194.1100006103516,92790600.0,193.6000061035156,-0.0015986671793061236,-0.0015999464112404114,0.2733491341829243,202.86640045166016,
2015-09-24,163.45501708984375,192.8999938964844,193.4499969482422,190.55999755859372,192.1499938964844,159378800.0,192.8999938964844,-0.0036157654181937504,-0.003622318098044128,0.2733490541636775,202.47840026855468,
2015-09-25,163.41270446777344,192.8500061035156,195.0,191.80999755859372,194.63999938964844,155054800.0,192.8500061035156,-0.0002591383854352314,-0.00025917196758837627,0.2728242657355707,202.0858004760742,
2015-09-28,159.31150817871094,188.00999450683597,191.91000366210935,187.63999938964844,191.77999877929688,178515900.0,188.00999450683597,-0.025097285162032468,-0.025417592615977282,0.2792411556092464,201.59420043945312,
2015-09-29,159.40467834472656,188.1199951171875,189.7400054931641,186.92999267578125,188.2700042724609,159045600.0,188.1199951171875,0.0005850785254266633,0.000584907433717676,0.27950212168823924,201.12160034179686,
2015-09-30,162.37890625,191.6300048828125,191.8300018310547,189.44000244140625,190.3699951171875,163452000.0,191.6300048828125,0.018658355606688604,0.01848642383981401,0.2863885697014273,200.72680053710937,
2015-10-01,162.80259704589844,192.1300048828125,192.4900054931641,189.82000732421875,192.0800018310547,131079000.0,192.1300048828125,0.0026091947360005197,0.0026057966968957543,0.28142355943353436,200.36580078125,
2015-10-02,165.2344970703125,195.0,195.02999877929688,189.1199951171875,189.7700042724609,211003300.0,195.0,0.014937776735799435,0.014827306906029528,0.27224239922715393,200.10580078125,
2015-10-05,168.17486572265625,198.47000122070312,198.7400054931641,196.3300018310547,196.4600067138672,126320800.0,198.47000122070312,0.017794878054887775,0.017638402790987828,0.24652201223087888,199.9394009399414,
2015-10-06,167.5986328125,197.7899932861328,198.97999572753903,197.0,198.30999755859372,110274500.0,197.7899932861328,-0.003426250468019698,-0.0034321335058390325,0.2437439108189694,199.70860076904296,
2015-10-07,168.9713897705078,199.41000366210935,199.8300018310547,197.47999572753903,198.8999938964844,124307300.0,199.41000366210935,0.008190557818731348,0.008157197237427178,0.2189459988793547,199.48140075683594,
2015-10-08,170.49659729003906,201.2100067138672,201.5500030517578,198.58999633789065,198.9499969482422,153055200.0,201.2100067138672,0.009026643692398917,0.008986147060895028,0.20859367773417642,199.2892007446289,
2015-10-09,170.59829711914062,201.3300018310547,201.8999938964844,200.5800018310547,201.3800048828125,107069200.0,201.3300018310547,0.0005963675422870907,0.0005961897858329525,0.20859157175020623,199.10580078125,
2015-10-12,170.75927734375,201.5200042724609,201.75999450683597,200.91000366210935,201.4199981689453,56395600.0,201.5200042724609,0.0009437363516524577,0.0009432913124794968,0.20702845724812882,198.94040100097655,
2015-10-13,169.68309020996094,200.25,202.16000366210935,200.0500030517578,200.6499938964844,88038700.0,200.25,-0.0063021250770907145,-0.00632206729706151,0.1871012812323035,198.75780090332032,
2015-10-14,168.86964416503906,199.2899932861328,200.8699951171875,198.94000244140625,200.17999267578125,99106200.0,199.2899932861328,-0.004794041018063355,-0.004805569292141318,0.18037821371766355,198.5422006225586,
2015-10-15,171.46258544921875,202.3500061035156,202.3600006103516,199.63999938964844,200.0800018310547,134142200.0,202.3500061035156,0.015354573337705624,0.015237884828707703,0.18529923273794957,198.4222006225586,
2015-10-16,172.24215698242188,203.2700042724609,203.2899932861328,201.9199981689453,202.8300018310547,114580100.0,203.2700042724609,0.004546568525798156,0.004536264104484977,0.17888449669842157,198.32860076904296,
2015-10-19,172.32693481445312,203.3699951171875,203.3699951171875,202.1300048828125,202.5,76523900.0,203.3699951171875,0.0004919114607415676,0.0004917905119613984,0.17884567845582888,198.18460052490235,
2015-10-20,172.10658264160156,203.1100006103516,203.83999633789065,202.5500030517578,202.8500061035156,78448500.0,203.1100006103516,-0.001278431002990854,-0.001279248893057218,0.16483930622529874,198.07340057373048,
2015-10-21,171.0389404296875,201.8500061035156,203.7899932861328,201.6499938964844,203.6100006103516,102038000.0,201.8500061035156,-0.006203507966371258,-0.006222829671597039,0.16066552360610914,197.93200073242187,
2015-10-22,173.92840576171875,205.25999450683597,205.50999450683597,201.8500061035156,202.97999572753903,174911700.0,205.25999450683597,0.016893675007230824,0.016752563918760788,0.16658893563202212,197.86400054931642,
2015-10-23,175.8349151611328,207.50999450683597,207.9499969482422,206.3000030517578,207.25,144442300.0,207.50999450683597,0.010961707396543119,0.010902063353210822,0.16859445433388134,197.82580047607422,
2015-10-26,175.40277099609375,207.0,207.3699951171875,206.55999755859372,207.3000030517578,69033000.0,207.0,-0.0024576864745623483,-0.002460711543429647,0.16827530233450855,197.7540005493164,
2015-10-27,175.06382751464844,206.6000061035156,207.0,205.7899932861328,206.1999969482422,77905800.0,206.6000061035156,-0.0019323376641758871,-0.0019342070371614862,0.16553312244372773,197.68640075683595,
2015-10-28,177.0551300048828,208.9499969482422,208.97999572753903,206.2100067138672,207.0,135906700.0,208.9499969482422,0.011374592329630229,0.011310388060510665,0.16674862073493596,197.6990005493164,
2015-10-29,176.9535369873047,208.8300018310547,209.2700042724609,208.2100067138672,208.3500061035156,90525500.0,208.8300018310547,-0.0005742767118451786,-0.0005744416718742212,0.16649350666998936,197.79620056152345,
2015-10-30,176.19085693359375,207.92999267578125,209.44000244140625,207.7400054931641,209.05999755859372,131076900.0,207.92999267578125,-0.004309769417143228,-0.004319083243286122,0.1528014810454621,197.99820037841798,
2015-11-02,178.2753448486328,210.38999938964844,210.6199951171875,208.1699981689453,208.32000732421875,86270800.0,210.38999938964844,0.01183093733717877,0.011761498942322644,0.15516223549533986,198.41600036621094,
2015-11-03,178.79226684570312,211.0,211.66000366210935,209.6999969482422,209.97000122070312,95246100.0,211.0,0.0028993802562917725,0.0028951851601861857,0.14821512475255533,198.89060028076173,
2015-11-04,178.24990844726562,210.3600006103516,211.5,209.72000122070312,211.3500061035156,96224500.0,210.3600006103516,-0.003033172462788669,-0.003037781853460848,0.14864792393452197,199.2086001586914,
2015-11-05,178.07192993164062,210.1499938964844,210.97999572753903,209.08999633789065,210.42999267578125,78408700.0,210.1499938964844,-0.00099832056121818,-0.0009988192150948924,0.14785560408890266,199.42619995117187,
2015-11-06,177.978759765625,210.0399932861328,210.32000732421875,208.4600067138672,209.7400054931641,110471500.0,210.0399932861328,-0.0005234385607728598,-0.000523575602560369,0.14790666656139195,199.64139984130858,
2015-11-09,176.3179473876953,208.0800018310547,209.4900054931641,206.9499969482422,209.30999755859372,131008700.0,208.0800018310547,-0.009331515510039412,-0.009375326864791323,0.12765273033777672,199.8495999145508,
2015-11-10,176.72467041015625,208.55999755859372,208.6000061035156,207.19000244140625,207.50999450683597,75874600.0,208.55999755859372,0.0023067845218915917,0.0023041279790732326,0.12741805799886047,200.18539978027343,
2015-11-11,176.0298614501953,207.7400054931641,208.94000244140625,207.66000366210935,208.8800048828125,67846000.0,207.7400054931641,-0.003931684287631687,-0.003939433677071346,0.12066907603120425,200.43199981689452,
2015-11-12,173.57249450683594,204.83999633789065,207.05999755859372,204.82000732421875,206.5,121315200.0,204.83999633789065,-0.013959801090738244,-0.014058155525712998,0.1299984648826917,200.61779968261717,
2015-11-13,171.6236114501953,202.5399932861328,204.6699981689453,202.44000244140625,204.3500061035156,153577100.0,202.5399932861328,-0.011228290826386766,-0.011291803960661333,0.12978656414281267,200.81679962158202,
2015-11-16,174.23342895507812,205.6199951171875,205.69000244140625,202.17999267578125,202.32000732421875,117645200.0,205.6199951171875,0.015206882261043164,0.015092416612007657,0.12711728803780478,201.07739959716798,
2015-11-17,174.1063232421875,205.47000122070312,207.0399932861328,204.8800048828125,205.9900054931641,121123700.0,205.47000122070312,-0.0007294713551514453,-0.0007297375488420926,0.12650114781468846,201.2381997680664,
2015-11-18,176.8687286376953,208.72999572753903,208.8999938964844,205.9900054931641,206.0399932861328,121342500.0,208.72999572753903,0.015866036343350265,0.015741486470022766,0.13197124672516733,201.51699981689453,
2015-11-19,176.71620178222656,208.5500030517578,209.0500030517578,208.1999969482422,208.58999633789065,88220500.0,208.5500030517578,-0.0008623229984451308,-0.0008626950128016869,0.13020795844004268,201.77099975585938,
2015-11-20,177.3602294921875,209.30999755859372,210.1199951171875,208.8600006103516,209.4499969482422,94011500.0,209.30999755859372,0.003644183628457087,0.0036375596790126567,0.1303791193464987,202.02239959716798,
2015-11-23,177.1568145751953,209.07000732421875,209.97999572753903,208.5200042724609,209.3800048828125,64931200.0,209.07000732421875,-0.0011465779808620402,-0.0011472358042737725,0.1305734074067534,202.28359985351562,
2015-11-24,177.3940887451172,209.3500061035156,209.8300018310547,207.41000366210935,207.8699951171875,98874400.0,209.3500061035156,0.001339258475572036,0.001338362468840361,0.1285912839072668,202.5013998413086,
2015-11-25,177.36868286132812,209.32000732421875,209.7400054931641,209.00999450683597,209.5,51980100.0,209.32000732421875,-0.00014329485752206939,-0.0001433051252110486,0.1273088453249673,202.68420013427735,
2015-11-26,,209.32000732421875,209.7400054931641,209.00999450683597,209.5,0.0,209.32000732421875,0.0,0.0,0.12056513804468316,202.87600036621095,
2015-11-27,177.57203674316406,209.55999755859372,209.8000030517578,208.8600006103516,209.42999267578125,37317800.0,209.55999755859372,0.001146523151049017,0.0011458663953235679,0.12013652145693786,203.15820037841797,
2015-11-30,176.83480834960938,208.69000244140625,209.88999938964844,208.55999755859372,209.75,112822700.0,208.69000244140625,-0.004151532388447454,-0.004160173924403971,0.121072081800311,203.40280029296875,
2015-12-01,178.5210418701172,210.67999267578125,210.82000732421875,209.1100006103516,209.44000244140625,97858400.0,210.67999267578125,0.009535628018087383,0.009490450885066217,0.12342366160234286,203.73820007324218,
2015-12-02,176.69924926757812,208.52999877929688,211.0,208.22999572753903,210.6199951171875,108441300.0,208.52999877929688,-0.01020502169749471,-0.010257449923871885,0.12604054477188276,204.03679992675782,
2015-12-03,174.2249298095703,205.6100006103516,209.1499938964844,204.75,208.8300018310547,166224200.0,205.6100006103516,-0.014002772675579145,-0.014101736427653354,0.1242293915153524,204.29100006103516,
2015-12-04,177.62283325195312,209.6199951171875,209.97000122070312,205.6100006103516,205.6100006103516,192913900.0,209.6199951171875,0.019502915689568967,0.01931517094939062,0.13289123868698213,204.6263998413086,
2015-12-07,176.54672241210938,208.3500061035156,209.72999572753903,207.1999969482422,209.22999572753903,102027100.0,208.3500061035156,-0.00605852992679401,-0.00607695728539915,0.13396275550135694,205.0332000732422,
2015-12-08,175.36044311523438,206.9499969482422,208.2899932861328,205.77999877929688,206.4900054931641,103372400.0,206.9499969482422,-0.006719506187956803,-0.006742183714605327,0.1353520369528638,205.40980010986328,
2015-12-09,173.99615478515625,205.33999633789065,208.67999267578125,204.17999267578125,206.19000244140625,162401500.0,205.33999633789065,-0.0077796599859539795,-0.007810079411938578,0.13283823036198752,205.68399993896483,
2015-12-10,174.44525146484375,205.8699951171875,207.42999267578125,205.13999938964844,205.4199981689453,116128900.0,205.8699951171875,0.002581079130948849,0.0025777538668262734,0.13314703566237512,205.95879974365235,
2015-12-11,171.06434631347656,201.8800048828125,204.13999938964844,201.50999450683597,203.3500061035156,211173300.0,201.8800048828125,-0.0193811158935705,-0.01957139224450698,0.14369857867025468,206.0963998413086,
2015-12-14,171.92864990234375,202.8999938964844,203.0500030517578,199.9499969482422,202.07000732421875,182385200.0,202.8999938964844,0.005052451897175292,0.0050397310916021985,0.13975071282261847,206.18499969482423,
2015-12-15,173.73348999023438,205.02999877929688,206.1100006103516,202.8699951171875,204.6999969482422,154069600.0,205.02999877929688,0.010497806539605747,0.010443087190806444,0.14336195482107564,206.3297998046875,
2015-12-16,176.2755584716797,208.02999877929688,208.38999938964844,204.8000030517578,206.3699951171875,197017000.0,208.02999877929688,0.014632005159544104,0.014525990261195328,0.15008071932513817,206.50219970703125,
2015-12-17,173.58944702148438,204.8600006103516,208.47999572753903,204.83999633789065,208.3999938964844,173092500.0,204.8600006103516,-0.015238178087519039,-0.015355472214624645,0.15618386448677718,206.57519958496093,
2015-12-18,170.4969940185547,200.0200042724609,202.92999267578125,199.8300018310547,202.7700042724609,251393500.0,200.0200042724609,-0.02362587290574336,-0.023909439079209734,0.16960112461847743,206.54899963378907,
2015-12-21,171.90338134765625,201.6699981689453,201.8800048828125,200.08999633789065,201.41000366210935,99094300.0,201.6699981689453,0.008249144391762053,0.008215306163752094,0.17026511692755725,206.55199951171875,
2015-12-22,173.46327209472656,203.5,203.8500061035156,201.5500030517578,202.72000122070312,111026200.0,203.5,0.009074239339862622,0.009033315810359144,0.17251748738093176,206.61699951171875,
2015-12-23,175.61131286621094,206.0200042724609,206.07000732421875,204.5800018310547,204.69000244140625,110987200.0,206.0200042724609,0.012383313378186322,0.012307267310985573,0.17634969084286303,206.7515997314453,
2015-12-24,175.32150268554688,205.67999267578125,206.3300018310547,205.4199981689453,205.72000122070312,48539600.0,205.67999267578125,-0.0016503814660152605,-0.0016517448457778932,0.17155781722042593,206.81819946289062,
2015-12-25,,205.67999267578125,206.3300018310547,205.4199981689453,205.72000122070312,0.0,205.67999267578125,0.0,0.0,0.16811414976157069,206.86639923095703,
2015-12-28,174.92091369628906,205.2100067138672,205.25999450683597,203.94000244140625,204.8600006103516,65899900.0,205.2100067138672,-0.002285034902033023,-0.0022876495781282502,0.1624256070368771,206.90319946289063,
2015-12-29,176.78765869140625,207.3999938964844,207.7899932861328,206.47000122070312,206.50999450683597,92640700.0,207.3999938964844,0.010671931733186923,0.010615388596982016,0.16532574565972016,206.9889993286133,
2015-12-30,175.5345458984375,205.92999267578125,207.2100067138672,205.75999450683597,207.1100006103516,63317700.0,205.92999267578125,-0.007087759228367463,-0.0071129967160006675,0.15991987384028875,207.07059906005858,
2015-12-31,173.7787322998047,203.8699951171875,205.88999938964844,203.8699951171875,205.1300048828125,114877900.0,203.8699951171875,-0.010003387713595657,-0.010053757792281173,0.16232549371604058,207.04279907226564,
2016-01-01,,203.8699951171875,205.88999938964844,203.8699951171875,205.1300048828125,0.0,203.8699951171875,0.0,0.0,0.16181975049041364,206.96999908447265,
2016-01-04,171.34938049316406,201.0200042724609,201.02999877929688,198.58999633789065,200.4900054931641,222353500.0,201.0200042724609,-0.013979452165525208,-0.01407808500792602,0.16625349029937025,206.85039916992187,
2016-01-05,171.63912963867188,201.3600006103516,201.8999938964844,200.0500030517578,201.3999938964844,110845800.0,201.3600006103516,0.001691355739052991,0.0016899270077034298,0.1663043542225214,206.7455990600586,
2016-01-06,169.47402954101562,198.82000732421875,200.05999755859372,197.6000061035156,198.33999633789065,152112600.0,198.82000732421875,-0.012614189900843065,-0.012694424235767691,0.1694850012971958,206.54299926757812,
2016-01-07,165.40811157226562,194.0500030517578,197.44000244140625,193.58999633789065,195.3300018310547,213436100.0,194.0500030517578,-0.02399157075113889,-0.02428405608086669,0.18129677156593663,206.2473992919922,
2016-01-08,163.592529296875,191.9199981689453,195.8500061035156,191.5800018310547,195.19000244140625,209817200.0,191.9199981689453,-0.010976577424965939,-0.011037264550851656,0.1826020628067387,205.92719940185546,
2016-01-11,163.75448608398438,192.1100006103516,193.41000366210935,189.82000732421875,193.00999450683597,187941300.0,192.1100006103516,0.0009900085620000443,0.000989518826725052,0.18289450145794822,205.56159942626954,
2016-01-12,165.07568359375,193.66000366210935,194.5500030517578,191.13999938964844,193.82000732421875,172330500.0,193.66000366210935,0.00806831006628106,0.008035935275932798,0.18208977747894056,205.2147994995117,
2016-01-13,160.95863342285156,188.8300018310547,194.8600006103516,188.3800048828125,194.4499969482422,221168900.0,188.8300018310547,-0.024940626560566725,-0.025256914003049805,0.19207384211778136,204.7841995239258,
2016-01-14,163.60105895996094,191.92999267578125,193.25999450683597,187.66000366210935,189.5500030517578,240795600.0,191.92999267578125,0.01641683426715268,0.016283534966571953,0.19741014805028925,204.41979949951173,
2016-01-15,160.0891876220703,187.80999755859372,188.75999450683597,185.5200042724609,186.7700042724609,324846400.0,187.80999755859372,-0.021466134915907875,-0.021699883563395785,0.19391938536716707,203.97519958496093,
2016-01-18,,187.80999755859372,188.75999450683597,185.5200042724609,186.7700042724609,0.0,187.80999755859372,0.0,0.0,0.19404226009081965,203.56979949951173,
2016-01-19,160.30218505859375,188.05999755859372,190.1100006103516,186.1999969482422,189.9600067138672,195244400.0,188.05999755859372,0.0013311325448583933,0.0013302473733657163,0.19424140911037757,203.1597994995117,
2016-01-20,158.2480010986328,185.6499938964844,187.5,181.0200042724609,185.02999877929688,286547800.0,185.6499938964844,-0.012815078663171997,-0.01289790012024608,0.1958344406989213,202.71799926757814,
2016-01-21,159.13449096679688,186.69000244140625,188.8699951171875,184.63999938964844,186.2100067138672,195772900.0,186.69000244140625,0.00560198534400036,0.00558635257993934,0.19681343233062723,202.35499938964844,
2016-01-22,162.39913940429688,190.5200042724609,190.75999450683597,188.8800048828125,189.77999877929688,168319600.0,190.5200042724609,0.020515302270975866,0.02030769803135791,0.20216945157926455,202.114599609375,
2016-01-25,159.9442138671875,187.63999938964844,190.1499938964844,187.41000366210935,189.9199981689453,130371700.0,187.63999938964844,-0.015116548489542359,-0.015231968150443675,0.20462174684274245,201.75499969482422,
2016-01-26,162.12635803222656,190.1999969482422,190.52999877929688,188.0200042724609,188.4199981689453,141036800.0,190.1999969482422,0.013643133483909997,0.013550903858818436,0.20655479747699243,201.449599609375,
